TRATYJI128F4255D27	Bombay Rockers	Rock Tha Party	0.08077438632432918	8.765392940229641E-4	0.5820416928494713	0.07587111617995093	8.737643768920173E-4	0.07596350807685104	2.4019774367695402E-5	0.0595596670073567	8.511675861471593E-5	0.017226061219451486	4.7295994835097084E-4	0.0012862509514024061	0.10412560254357484	7.71739240418972E-4	4.757545494486003E-5
TRANIWL128F4262AB0	Bare Jr.	Tobacco Spit	0.001573757468877609	0.2313425027796595	0.0013555111176552551	0.0024559914155440816	0.02365219181259713	0.035437644189943565	4.922501805160009E-5	0.0018203686735078033	1.7443436042172448E-4	0.4616023136330383	9.692623102476773E-4	0.05728983185991533	0.1478055905209486	0.03437387589590383	9.749894368797593E-5
TRABXPR128F92F27FE	Cauterize	Shooting Stars	6.559677381025286E-4	0.023529357388769236	0.005121121896405909	0.03291655675023492	0.009858618669839713	0.019327109911244703	2.0517789041784967E-5	7.587593036970549E-4	7.27070816920765E-5	0.10583702743830196	4.0400431315166434E-4	0.08766505383027139	0.7131333359412965	6.592228006720897E-4	4.06391472785196E-5
TRALAZG128F93170BF	Juana Molina	Micael	0.03210240687673868	0.03664275685901685	0.02765049271279803	0.05009872058863292	0.03652675451385497	0.05396106177166857	0.0010041201323951702	0.03713292357830349	0.44950242281021974	0.0512001432419769	0.019771568154049866	0.05377030008044645	0.11638578295085564	0.03226170639247335	0.001988839336569371
TRABKBS128F42823EC	A Static Lullaby	God Bless You (Goddamn it)	0.05306044306978891	0.03364721218957619	8.079542703903803E-4	0.0014638970690726762	0.0010673208466665265	0.0732450594347429	2.9340639871423676E-5	0.007600333602520072	1.0397184100513647E-4	0.014526681603012886	0.4175569522232699	0.3403667994802024	0.03597732323439428	0.020488596115688807	5.811437979757389E-5
TRAZYQU128F934AC32	Lizzy Borden	Psychopath	0.09914673864631052	0.03399879503654985	0.017340989326697805	0.0018343984268900158	0.0013374517399315834	0.11627565592691479	3.6766535544866246E-5	0.0340167428214076	1.3028633338373906E-4	0.32844568568533994	7.23949296365205E-4	0.06728302737016842	0.24918976234483123	0.05016692781664005	7.282269302437273E-5
TRAEVLO128F933DE9E	Fiona	No More Lonely Nights	0.17476087053831876	5.965403996661912E-4	4.50147242941431E-4	0.44730110899867065	5.946518931432968E-4	0.35661490076454233	1.6346974857719674E-5	6.04520264602428E-4	5.792733485942629E-5	0.004463496657620643	0.003951842613247686	8.753750822727038E-4	0.00915467579240847	5.252173382948821E-4	3.23781045534784E-5
TRARDJY128F14750EA	30 Seconds To Mars	Year Zero	0.023088158265890044	0.11791711653064346	6.909148146087707E-4	0.6809748855882621	9.127098054031888E-4	0.0013483483776333797	2.5090383825154614E-5	9.278564138609533E-4	8.891058304313129E-5	0.1628528713323381	4.940407206327029E-4	0.0013435817327893192	0.008479682258568202	8.061372042314944E-4	4.9695988269910525E-5
TRARSKA128F9336A04	Britney Spears	3	5.986862852902918E-4	0.004841626301501114	0.4787162314972985	0.2545885197688882	6.811971157669106E-4	0.17981176470104945	1.87261022002825E-5	6.925017231393732E-4	6.635803885483689E-5	0.06332883243638668	3.6872520923311145E-4	0.0010027765624462464	0.014645306762455975	6.016571041354305E-4	3.709039135357469E-5
TRAKDDB128F92D168A	Lee Ritenour	Is It You?	0.0011949632838734459	0.3914544576677075	0.0010292475483121976	0.001864848698177514	0.017959248078640095	0.48339687873226217	3.737684515112811E-5	0.0013822166191253223	1.3244903377555866E-4	0.0019058474817212556	7.35966561616619E-4	0.002001517662077507	0.0956300573011813	0.0012008929661297529	7.403152024858584E-5
TRAGLSU128F145FFB2	K-OS	Heaven Only Knows	0.002405912517960712	0.08026404326649582	2.6080483682484965E-4	0.03412240264148437	0.023478807417123132	0.029952600278386143	9.471056809076604E-6	0.12443411015325584	3.356174974435371E-5	0.05306083870551773	1.864892846485037E-4	0.18347829518296457	0.2766060164176524	0.1916878873708509	1.875912028159763E-5
TRBCRDW128F422D8BA	Keep Of Kalessin	As Mist Lay Silent Beneath	0.04234251691711175	0.017815699390677668	0.001020775319772579	0.06770132215269714	0.0013484609444907704	0.0019920845772035053	3.706917847295183E-5	0.04252822888065605	1.3135878246931236E-4	0.0018901595401242344	0.008961386458505246	0.7592810172421183	0.020759578684403743	0.03411691979987754	7.34221314191347E-5
TRAAGEC128E079252C	Nine Inch Nails	Metal	0.023181900837117443	0.14234045450397537	0.0013408545454264796	0.09974265467177504	0.012583870726158502	0.14318027056448496	4.8692768612153186E-5	0.18561454363769933	1.7254827496701892E-4	0.05654574643558195	9.587820840999579E-4	0.002607481610569702	0.3300212886135952	0.001564465997365042	9.644472857178862E-5
